stoloc,wh_id,arecod,loccod,locsts,velzon,aisle_id,trvseq,sto_seq,rescod,bay,lvl,locpos,lochgt,loclen,locwid,dck_acc_cod,locvrc,maxqvl,curqvl,pndqvl,trfpct,erfpct,esc_type,esc_thr,useflg,stoflg,pckflg,repflg,asgflg,cipflg,cntseq,numcnt,abccod,cntdte,devcod,lokcod,locacc,voc_chkdgt,voc_chkdgt_2,voc_chkdgt_3,lstdte,lstcod,lst_usr_id,slotseq,perm_asgflg,cnt_zone_id,pck_zone_id,sto_zone_id,mov_zone_id,wrk_zone_id,loc_typ_id,of_lvl_unit,section,x,y,z,attr1,attr2,attr3,attr4,attr5,basepoint_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,border_pad,auto_mov_flg,slot_id,def_maxqvl,u_version,ateseq,atedte,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,cntbck_ena_flg,prdlin,stgloc,rcv_rescod,pal_stck_rst,maxwgt,lvl_typ_id,billing_flg,prtadr,lbl_prtadr,min_lvl_unit,max_lvl_unit,bckfill_loc,bckfill_locvrc,bckfill_voc_chkdgt,bckfill_voc_chkdgt_2,bckfill_voc_chkdgt_3,bckfill_aisle
"E-118-17","7","E001","P","E","A","118","500100530","500100530","","","","17",999999.0,999999.0,999999.0,"","E-118-17",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-118-18","7","E001","P","E","A","118","500100530","500100530","","","","18",999999.0,999999.0,999999.0,"","E-118-18",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-118-19","7","E001","P","E","A","118","500100530","500100530","","","","19",999999.0,999999.0,999999.0,"","E-118-19",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-118-20","7","E001","P","E","A","118","500100530","500100530","","","","20",999999.0,999999.0,999999.0,"","E-118-20",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-118-21","7","E001","P","E","A","118","500100530","500100530","","","","21",999999.0,999999.0,999999.0,"","E-118-21",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-118-22","7","E001","P","E","A","118","500100530","500100530","","","","22",999999.0,999999.0,999999.0,"","E-118-22",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-01","7","E001","P","E","A","119","500100200","500100200","","","","01",999999.0,999999.0,999999.0,"","E-119-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-02","7","E001","P","E","A","119","500100200","500100200","","","","02",999999.0,999999.0,999999.0,"","E-119-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-03","7","E001","P","E","A","119","500100200","500100200","","","","03",999999.0,999999.0,999999.0,"","E-119-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-04","7","E001","P","E","A","119","500100200","500100200","","","","04",999999.0,999999.0,999999.0,"","E-119-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-05","7","E001","P","E","A","119","500100200","500100200","","","","05",999999.0,999999.0,999999.0,"","E-119-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-06","7","E001","P","E","A","119","500100200","500100200","","","","06",999999.0,999999.0,999999.0,"","E-119-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-07","7","E001","P","E","A","119","500100200","500100200","","","","07",999999.0,999999.0,999999.0,"","E-119-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-08","7","E001","P","E","A","119","500100200","500100200","","","","08",999999.0,999999.0,999999.0,"","E-119-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-09","7","E001","P","E","A","119","500100200","500100200","","","","09",999999.0,999999.0,999999.0,"","E-119-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-10","7","E001","P","E","A","119","500100200","500100200","","","","10",999999.0,999999.0,999999.0,"","E-119-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-11","7","E001","P","E","A","119","500100200","500100200","","","","11",999999.0,999999.0,999999.0,"","E-119-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-12","7","E001","P","E","A","119","500100200","500100200","","","","12",999999.0,999999.0,999999.0,"","E-119-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-13","7","E001","P","E","A","119","500100200","500100200","","","","13",999999.0,999999.0,999999.0,"","E-119-13",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-14","7","E001","P","E","A","119","500100200","500100200","","","","14",999999.0,999999.0,999999.0,"","E-119-14",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-15","7","E001","P","E","A","119","500100200","500100200","","","","15",999999.0,999999.0,999999.0,"","E-119-15",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-16","7","E001","P","E","A","119","500100200","500100200","","","","16",999999.0,999999.0,999999.0,"","E-119-16",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-17","7","E001","P","E","A","119","500100200","500100200","","","","17",999999.0,999999.0,999999.0,"","E-119-17",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-18","7","E001","P","E","A","119","500100200","500100200","","","","18",999999.0,999999.0,999999.0,"","E-119-18",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-19","7","E001","P","E","A","119","500100200","500100200","","","","19",999999.0,999999.0,999999.0,"","E-119-19",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-20","7","E001","P","E","A","119","500100200","500100200","","","","20",999999.0,999999.0,999999.0,"","E-119-20",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-21","7","E001","P","E","A","119","500100200","500100200","","","","21",999999.0,999999.0,999999.0,"","E-119-21",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-119-22","7","E001","P","E","A","119","500100200","500100200","","","","22",999999.0,999999.0,999999.0,"","E-119-22",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-01","7","E001","P","E","A","120","500100520","500100520","","","","01",999999.0,999999.0,999999.0,"","E-120-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-02","7","E001","P","E","A","120","500100520","500100520","","","","02",999999.0,999999.0,999999.0,"","E-120-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-03","7","E001","P","E","A","120","500100520","500100520","","","","03",999999.0,999999.0,999999.0,"","E-120-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-04","7","E001","P","E","A","120","500100520","500100520","","","","04",999999.0,999999.0,999999.0,"","E-120-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-05","7","E001","P","E","A","120","500100520","500100520","","","","05",999999.0,999999.0,999999.0,"","E-120-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-06","7","E001","P","E","A","120","500100520","500100520","","","","06",999999.0,999999.0,999999.0,"","E-120-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-07","7","E001","P","E","A","120","500100520","500100520","","","","07",999999.0,999999.0,999999.0,"","E-120-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-08","7","E001","P","E","A","120","500100520","500100520","","","","08",999999.0,999999.0,999999.0,"","E-120-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-09","7","E001","P","E","A","120","500100520","500100520","","","","09",999999.0,999999.0,999999.0,"","E-120-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-10","7","E001","P","E","A","120","500100520","500100520","","","","10",999999.0,999999.0,999999.0,"","E-120-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-11","7","E001","P","E","A","120","500100520","500100520","","","","11",999999.0,999999.0,999999.0,"","E-120-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-12","7","E001","P","E","A","120","500100520","500100520","","","","12",999999.0,999999.0,999999.0,"","E-120-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-13","7","E001","P","E","A","120","500100520","500100520","","","","13",999999.0,999999.0,999999.0,"","E-120-13",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-14","7","E001","P","E","A","120","500100520","500100520","","","","14",999999.0,999999.0,999999.0,"","E-120-14",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-15","7","E001","P","E","A","120","500100520","500100520","","","","15",999999.0,999999.0,999999.0,"","E-120-15",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-16","7","E001","P","E","A","120","500100520","500100520","","","","16",999999.0,999999.0,999999.0,"","E-120-16",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-17","7","E001","P","E","A","120","500100520","500100520","","","","17",999999.0,999999.0,999999.0,"","E-120-17",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-18","7","E001","P","E","A","120","500100520","500100520","","","","18",999999.0,999999.0,999999.0,"","E-120-18",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-19","7","E001","P","E","A","120","500100520","500100520","","","","19",999999.0,999999.0,999999.0,"","E-120-19",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-20","7","E001","P","E","A","120","500100520","500100520","","","","20",999999.0,999999.0,999999.0,"","E-120-20",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-21","7","E001","P","E","A","120","500100520","500100520","","","","21",999999.0,999999.0,999999.0,"","E-120-21",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-120-22","7","E001","P","E","A","120","500100520","500100520","","","","22",999999.0,999999.0,999999.0,"","E-120-22",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143801","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-121-01","7","E001","P","E","A","121","500100210","500100210","","","","01",999999.0,999999.0,999999.0,"","E-121-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"E-121-02","7","E001","P","E","A","121","500100210","500100210","","","","02",999999.0,999999.0,999999.0,"","E-121-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10004,10002,10123,10008,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143800","20200417161111","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
